"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","Severity","CVSSv2","Build Coordinates","CPE Confidence","Evidence Count"
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",tomcat-api-7.0.2.jar,C:\Users\zheng\.m2\repository\org\apache\tomcat\tomcat-api\7.0.2\tomcat-api-7.0.2.jar,Definition of interfaces shared by Catalina and Jasper,,7f14424f7b21ad0d8c43fdb0a2e349b8,fca5c24f3cc184dfd55a0855ecb54c8a988b00e5,org.apache.tomcat:tomcat-api:7.0.2,"cpe:/a:apache_software_foundation:tomcat:7.0.2, cpe:/a:apache_tomcat:apache_tomcat:7.0.2, cpe:/a:apache:tomcat:7.0.2",CVE-2016-5388,,"Apache Tomcat 7.x through 7.0.70 and 8.x through 8.5.4, when the CGI Servlet is enabled, follows RFC 3875 section 4.1.18 and therefore does not protect applications from the presence of untrusted client data in the HTTP_PROXY environment variable, which might allow remote attackers to redirect an application's outbound HTTP traffic to an arbitrary proxy server via a crafted Proxy header in an HTTP request, aka an ""httpoxy"" issue. NOTE: the vendor states ""A mitigation is planned for future releases of Tomcat, tracked as CVE-2016-5388""; in other words, this is not a CVE ID for a vulnerability.",NVD,"Medium",5.1,org.apache.tomcat:tomcat-api:7.0.2,"LOW, LOW, HIGHEST",16
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",tomcat-api-7.0.2.jar,C:\Users\zheng\.m2\repository\org\apache\tomcat\tomcat-api\7.0.2\tomcat-api-7.0.2.jar,Definition of interfaces shared by Catalina and Jasper,,7f14424f7b21ad0d8c43fdb0a2e349b8,fca5c24f3cc184dfd55a0855ecb54c8a988b00e5,org.apache.tomcat:tomcat-api:7.0.2,"cpe:/a:apache_software_foundation:tomcat:7.0.2, cpe:/a:apache_tomcat:apache_tomcat:7.0.2, cpe:/a:apache:tomcat:7.0.2",CVE-2016-5425,,"The Tomcat package on Red Hat Enterprise Linux (RHEL) 7, Fedora, CentOS, Oracle Linux, and possibly other Linux distributions uses weak permissions for /usr/lib/tmpfiles.d/tomcat.conf, which allows local users to gain root privileges by leveraging membership in the tomcat group.",NVD,"High",7.2,org.apache.tomcat:tomcat-api:7.0.2,"LOW, LOW, HIGHEST",16
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",tomcat-api-7.0.2.jar,C:\Users\zheng\.m2\repository\org\apache\tomcat\tomcat-api\7.0.2\tomcat-api-7.0.2.jar,Definition of interfaces shared by Catalina and Jasper,,7f14424f7b21ad0d8c43fdb0a2e349b8,fca5c24f3cc184dfd55a0855ecb54c8a988b00e5,org.apache.tomcat:tomcat-api:7.0.2,"cpe:/a:apache_software_foundation:tomcat:7.0.2, cpe:/a:apache_tomcat:apache_tomcat:7.0.2, cpe:/a:apache:tomcat:7.0.2",CVE-2016-6325,,"The Tomcat package on Red Hat Enterprise Linux (RHEL) 5 through 7, JBoss Web Server 3.0, and JBoss EWS 2 uses weak permissions for (1) /etc/sysconfig/tomcat and (2) /etc/tomcat/tomcat.conf, which allows local users to gain privileges by leveraging membership in the tomcat group.",NVD,"High",7.2,org.apache.tomcat:tomcat-api:7.0.2,"LOW, LOW, HIGHEST",16
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",tomcat-api-7.0.2.jar,C:\Users\zheng\.m2\repository\org\apache\tomcat\tomcat-api\7.0.2\tomcat-api-7.0.2.jar,Definition of interfaces shared by Catalina and Jasper,,7f14424f7b21ad0d8c43fdb0a2e349b8,fca5c24f3cc184dfd55a0855ecb54c8a988b00e5,org.apache.tomcat:tomcat-api:7.0.2,"cpe:/a:apache_software_foundation:tomcat:7.0.2, cpe:/a:apache_tomcat:apache_tomcat:7.0.2, cpe:/a:apache:tomcat:7.0.2",CVE-2016-6794,,"When a SecurityManager is configured, a web application's ability to read system properties should be controlled by the SecurityManager. In Apache Tomcat 9.0.0.M1 to 9.0.0.M9, 8.5.0 to 8.5.4, 8.0.0.RC1 to 8.0.36, 7.0.0 to 7.0.70, 6.0.0 to 6.0.45 the system property replacement feature for configuration files could be used by a malicious web application to bypass the SecurityManager and read system properties that should not be visible.",NVD,"Medium",5.0,org.apache.tomcat:tomcat-api:7.0.2,"LOW, LOW, HIGHEST",16
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",tomcat-api-7.0.2.jar,C:\Users\zheng\.m2\repository\org\apache\tomcat\tomcat-api\7.0.2\tomcat-api-7.0.2.jar,Definition of interfaces shared by Catalina and Jasper,,7f14424f7b21ad0d8c43fdb0a2e349b8,fca5c24f3cc184dfd55a0855ecb54c8a988b00e5,org.apache.tomcat:tomcat-api:7.0.2,"cpe:/a:apache_software_foundation:tomcat:7.0.2, cpe:/a:apache_tomcat:apache_tomcat:7.0.2, cpe:/a:apache:tomcat:7.0.2",CVE-2016-6796,,"A malicious web application running on Apache Tomcat 9.0.0.M1 to 9.0.0.M9, 8.5.0 to 8.5.4, 8.0.0.RC1 to 8.0.36, 7.0.0 to 7.0.70 and 6.0.0 to 6.0.45 was able to bypass a configured SecurityManager via manipulation of the configuration parameters for the JSP Servlet.",NVD,"Medium",5.0,org.apache.tomcat:tomcat-api:7.0.2,"LOW, LOW, HIGHEST",16
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",tomcat-api-7.0.2.jar,C:\Users\zheng\.m2\repository\org\apache\tomcat\tomcat-api\7.0.2\tomcat-api-7.0.2.jar,Definition of interfaces shared by Catalina and Jasper,,7f14424f7b21ad0d8c43fdb0a2e349b8,fca5c24f3cc184dfd55a0855ecb54c8a988b00e5,org.apache.tomcat:tomcat-api:7.0.2,"cpe:/a:apache_software_foundation:tomcat:7.0.2, cpe:/a:apache_tomcat:apache_tomcat:7.0.2, cpe:/a:apache:tomcat:7.0.2",CVE-2016-6797,,"The ResourceLinkFactory implementation in Apache Tomcat 9.0.0.M1 to 9.0.0.M9, 8.5.0 to 8.5.4, 8.0.0.RC1 to 8.0.36, 7.0.0 to 7.0.70 and 6.0.0 to 6.0.45 did not limit web application access to global JNDI resources to those resources explicitly linked to the web application. Therefore, it was possible for a web application to access any global JNDI resource whether an explicit ResourceLink had been configured or not.",NVD,"Medium",5.0,org.apache.tomcat:tomcat-api:7.0.2,"LOW, LOW, HIGHEST",16
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",tomcat-api-7.0.2.jar,C:\Users\zheng\.m2\repository\org\apache\tomcat\tomcat-api\7.0.2\tomcat-api-7.0.2.jar,Definition of interfaces shared by Catalina and Jasper,,7f14424f7b21ad0d8c43fdb0a2e349b8,fca5c24f3cc184dfd55a0855ecb54c8a988b00e5,org.apache.tomcat:tomcat-api:7.0.2,"cpe:/a:apache_software_foundation:tomcat:7.0.2, cpe:/a:apache_tomcat:apache_tomcat:7.0.2, cpe:/a:apache:tomcat:7.0.2",CVE-2016-6816,,"The code in Apache Tomcat 9.0.0.M1 to 9.0.0.M11, 8.5.0 to 8.5.6, 8.0.0.RC1 to 8.0.38, 7.0.0 to 7.0.72, and 6.0.0 to 6.0.47 that parsed the HTTP request line permitted invalid characters. This could be exploited, in conjunction with a proxy that also permitted the invalid characters but with a different interpretation, to inject data into the HTTP response. By manipulating the HTTP response the attacker could poison a web-cache, perform an XSS attack and/or obtain sensitive information from requests other then their own.",NVD,"Medium",6.8,org.apache.tomcat:tomcat-api:7.0.2,"LOW, LOW, HIGHEST",16
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",tomcat-api-7.0.2.jar,C:\Users\zheng\.m2\repository\org\apache\tomcat\tomcat-api\7.0.2\tomcat-api-7.0.2.jar,Definition of interfaces shared by Catalina and Jasper,,7f14424f7b21ad0d8c43fdb0a2e349b8,fca5c24f3cc184dfd55a0855ecb54c8a988b00e5,org.apache.tomcat:tomcat-api:7.0.2,"cpe:/a:apache_software_foundation:tomcat:7.0.2, cpe:/a:apache_tomcat:apache_tomcat:7.0.2, cpe:/a:apache:tomcat:7.0.2",CVE-2016-8735,,"Remote code execution is possible with Apache Tomcat before 6.0.48, 7.x before 7.0.73, 8.x before 8.0.39, 8.5.x before 8.5.7, and 9.x before 9.0.0.M12 if JmxRemoteLifecycleListener is used and an attacker can reach JMX ports. The issue exists because this listener wasn't updated for consistency with the CVE-2016-3427 Oracle patch that affected credential types.",NVD,"High",7.5,org.apache.tomcat:tomcat-api:7.0.2,"LOW, LOW, HIGHEST",16
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",tomcat-api-7.0.2.jar,C:\Users\zheng\.m2\repository\org\apache\tomcat\tomcat-api\7.0.2\tomcat-api-7.0.2.jar,Definition of interfaces shared by Catalina and Jasper,,7f14424f7b21ad0d8c43fdb0a2e349b8,fca5c24f3cc184dfd55a0855ecb54c8a988b00e5,org.apache.tomcat:tomcat-api:7.0.2,"cpe:/a:apache_software_foundation:tomcat:7.0.2, cpe:/a:apache_tomcat:apache_tomcat:7.0.2, cpe:/a:apache:tomcat:7.0.2",CVE-2016-8745,,"A bug in the error handling of the send file code for the NIO HTTP connector in Apache Tomcat 9.0.0.M1 to 9.0.0.M13, 8.5.0 to 8.5.8, 8.0.0.RC1 to 8.0.39, 7.0.0 to 7.0.73 and 6.0.16 to 6.0.48 resulted in the current Processor object being added to the Processor cache multiple times. This in turn meant that the same Processor could be used for concurrent requests. Sharing a Processor can result in information leakage between requests including, not not limited to, session ID and the response body. The bug was first noticed in 8.5.x onwards where it appears the refactoring of the Connector code for 8.5.x onwards made it more likely that the bug was observed. Initially it was thought that the 8.5.x refactoring introduced the bug but further investigation has shown that the bug is present in all currently supported Tomcat versions.",NVD,"Medium",5.0,org.apache.tomcat:tomcat-api:7.0.2,"LOW, LOW, HIGHEST",16
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",tomcat-api-7.0.2.jar,C:\Users\zheng\.m2\repository\org\apache\tomcat\tomcat-api\7.0.2\tomcat-api-7.0.2.jar,Definition of interfaces shared by Catalina and Jasper,,7f14424f7b21ad0d8c43fdb0a2e349b8,fca5c24f3cc184dfd55a0855ecb54c8a988b00e5,org.apache.tomcat:tomcat-api:7.0.2,"cpe:/a:apache_software_foundation:tomcat:7.0.2, cpe:/a:apache_tomcat:apache_tomcat:7.0.2, cpe:/a:apache:tomcat:7.0.2",CVE-2017-12615,,When running Apache Tomcat 7.0.0 to 7.0.79 on Windows with HTTP PUTs enabled (e.g. via setting the readonly initialisation parameter of the Default to false) it was possible to upload a JSP file to the server via a specially crafted request. This JSP could then be requested and any code it contained would be executed by the server.,NVD,"Medium",6.8,org.apache.tomcat:tomcat-api:7.0.2,"LOW, LOW, HIGHEST",16
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",tomcat-api-7.0.2.jar,C:\Users\zheng\.m2\repository\org\apache\tomcat\tomcat-api\7.0.2\tomcat-api-7.0.2.jar,Definition of interfaces shared by Catalina and Jasper,,7f14424f7b21ad0d8c43fdb0a2e349b8,fca5c24f3cc184dfd55a0855ecb54c8a988b00e5,org.apache.tomcat:tomcat-api:7.0.2,"cpe:/a:apache_software_foundation:tomcat:7.0.2, cpe:/a:apache_tomcat:apache_tomcat:7.0.2, cpe:/a:apache:tomcat:7.0.2",CVE-2017-12616,,When using a VirtualDirContext with Apache Tomcat 7.0.0 to 7.0.80 it was possible to bypass security constraints and/or view the source code of JSPs for resources served by the VirtualDirContext using a specially crafted request.,NVD,"Medium",5.0,org.apache.tomcat:tomcat-api:7.0.2,"LOW, LOW, HIGHEST",16
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",tomcat-api-7.0.2.jar,C:\Users\zheng\.m2\repository\org\apache\tomcat\tomcat-api\7.0.2\tomcat-api-7.0.2.jar,Definition of interfaces shared by Catalina and Jasper,,7f14424f7b21ad0d8c43fdb0a2e349b8,fca5c24f3cc184dfd55a0855ecb54c8a988b00e5,org.apache.tomcat:tomcat-api:7.0.2,"cpe:/a:apache_software_foundation:tomcat:7.0.2, cpe:/a:apache_tomcat:apache_tomcat:7.0.2, cpe:/a:apache:tomcat:7.0.2",CVE-2017-12617,,"When running Apache Tomcat versions 9.0.0.M1 to 9.0.0, 8.5.0 to 8.5.22, 8.0.0.RC1 to 8.0.46 and 7.0.0 to 7.0.81 with HTTP PUTs enabled (e.g. via setting the readonly initialisation parameter of the Default servlet to false) it was possible to upload a JSP file to the server via a specially crafted request. This JSP could then be requested and any code it contained would be executed by the server.",NVD,"Medium",6.8,org.apache.tomcat:tomcat-api:7.0.2,"LOW, LOW, HIGHEST",16
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",tomcat-api-7.0.2.jar,C:\Users\zheng\.m2\repository\org\apache\tomcat\tomcat-api\7.0.2\tomcat-api-7.0.2.jar,Definition of interfaces shared by Catalina and Jasper,,7f14424f7b21ad0d8c43fdb0a2e349b8,fca5c24f3cc184dfd55a0855ecb54c8a988b00e5,org.apache.tomcat:tomcat-api:7.0.2,"cpe:/a:apache_software_foundation:tomcat:7.0.2, cpe:/a:apache_tomcat:apache_tomcat:7.0.2, cpe:/a:apache:tomcat:7.0.2",CVE-2017-5647,,"A bug in the handling of the pipelined requests in Apache Tomcat 9.0.0.M1 to 9.0.0.M18, 8.5.0 to 8.5.12, 8.0.0.RC1 to 8.0.42, 7.0.0 to 7.0.76, and 6.0.0 to 6.0.52, when send file was used, results in the pipelined request being lost when send file processing of the previous request completed. This could result in responses appearing to be sent for the wrong request. For example, a user agent that sent requests A, B and C could see the correct response for request A, the response for request C for request B and no response for request C.",NVD,"Medium",5.0,org.apache.tomcat:tomcat-api:7.0.2,"LOW, LOW, HIGHEST",16
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",tomcat-api-7.0.2.jar,C:\Users\zheng\.m2\repository\org\apache\tomcat\tomcat-api\7.0.2\tomcat-api-7.0.2.jar,Definition of interfaces shared by Catalina and Jasper,,7f14424f7b21ad0d8c43fdb0a2e349b8,fca5c24f3cc184dfd55a0855ecb54c8a988b00e5,org.apache.tomcat:tomcat-api:7.0.2,"cpe:/a:apache_software_foundation:tomcat:7.0.2, cpe:/a:apache_tomcat:apache_tomcat:7.0.2, cpe:/a:apache:tomcat:7.0.2",CVE-2017-5648,,"While investigating bug 60718, it was noticed that some calls to application listeners in Apache Tomcat 9.0.0.M1 to 9.0.0.M17, 8.5.0 to 8.5.11, 8.0.0.RC1 to 8.0.41, and 7.0.0 to 7.0.75 did not use the appropriate facade object. When running an untrusted application under a SecurityManager, it was therefore possible for that untrusted application to retain a reference to the request or response object and thereby access and/or modify information associated with another web application.",NVD,"Medium",6.4,org.apache.tomcat:tomcat-api:7.0.2,"LOW, LOW, HIGHEST",16
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",tomcat-api-7.0.2.jar,C:\Users\zheng\.m2\repository\org\apache\tomcat\tomcat-api\7.0.2\tomcat-api-7.0.2.jar,Definition of interfaces shared by Catalina and Jasper,,7f14424f7b21ad0d8c43fdb0a2e349b8,fca5c24f3cc184dfd55a0855ecb54c8a988b00e5,org.apache.tomcat:tomcat-api:7.0.2,"cpe:/a:apache_software_foundation:tomcat:7.0.2, cpe:/a:apache_tomcat:apache_tomcat:7.0.2, cpe:/a:apache:tomcat:7.0.2",CVE-2017-5664,,"The error page mechanism of the Java Servlet Specification requires that, when an error occurs and an error page is configured for the error that occurred, the original request and response are forwarded to the error page. This means that the request is presented to the error page with the original HTTP method. If the error page is a static file, expected behaviour is to serve content of the file as if processing a GET request, regardless of the actual HTTP method. The Default Servlet in Apache Tomcat 9.0.0.M1 to 9.0.0.M20, 8.5.0 to 8.5.14, 8.0.0.RC1 to 8.0.43 and 7.0.0 to 7.0.77 did not do this. Depending on the original request this could lead to unexpected and undesirable results for static error pages including, if the DefaultServlet is configured to permit writes, the replacement or removal of the custom error page. Notes for other user provided error pages: (1) Unless explicitly coded otherwise, JSPs ignore the HTTP method. JSPs used as error pages must must ensure that they handle any error dispatch as a GET request, regardless of the actual method. (2) By default, the response generated by a Servlet does depend on the HTTP method. Custom Servlets used as error pages must ensure that they handle any error dispatch as a GET request, regardless of the actual method.",NVD,"Medium",5.0,org.apache.tomcat:tomcat-api:7.0.2,"LOW, LOW, HIGHEST",16
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",tomcat-api-7.0.2.jar,C:\Users\zheng\.m2\repository\org\apache\tomcat\tomcat-api\7.0.2\tomcat-api-7.0.2.jar,Definition of interfaces shared by Catalina and Jasper,,7f14424f7b21ad0d8c43fdb0a2e349b8,fca5c24f3cc184dfd55a0855ecb54c8a988b00e5,org.apache.tomcat:tomcat-api:7.0.2,"cpe:/a:apache_software_foundation:tomcat:7.0.2, cpe:/a:apache_tomcat:apache_tomcat:7.0.2, cpe:/a:apache:tomcat:7.0.2",CVE-2017-6056,,It was discovered that a programming error in the processing of HTTPS requests in the Apache Tomcat servlet and JSP engine may result in denial of service via an infinite loop. The denial of service is easily achievable as a consequence of backporting a CVE-2016-6816 fix but not backporting the fix for Tomcat bug 57544. Distributions affected by this backporting issue include Debian (before 7.0.56-3+deb8u8 and 8.0.14-1+deb8u7 in jessie) and Ubuntu.,NVD,"Medium",5.0,org.apache.tomcat:tomcat-api:7.0.2,"LOW, LOW, HIGHEST",16
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",tomcat-api-7.0.2.jar,C:\Users\zheng\.m2\repository\org\apache\tomcat\tomcat-api\7.0.2\tomcat-api-7.0.2.jar,Definition of interfaces shared by Catalina and Jasper,,7f14424f7b21ad0d8c43fdb0a2e349b8,fca5c24f3cc184dfd55a0855ecb54c8a988b00e5,org.apache.tomcat:tomcat-api:7.0.2,"cpe:/a:apache_software_foundation:tomcat:7.0.2, cpe:/a:apache_tomcat:apache_tomcat:7.0.2, cpe:/a:apache:tomcat:7.0.2",CVE-2018-1304,,"The URL pattern of """" (the empty string) which exactly maps to the context root was not correctly handled in Apache Tomcat 9.0.0.M1 to 9.0.4, 8.5.0 to 8.5.27, 8.0.0.RC1 to 8.0.49 and 7.0.0 to 7.0.84 when used as part of a security constraint definition. This caused the constraint to be ignored. It was, therefore, possible for unauthorised users to gain access to web application resources that should have been protected. Only security constraints with a URL pattern of the empty string were affected.",NVD,"Medium",4.3,org.apache.tomcat:tomcat-api:7.0.2,"LOW, LOW, HIGHEST",16
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",tomcat-api-7.0.2.jar,C:\Users\zheng\.m2\repository\org\apache\tomcat\tomcat-api\7.0.2\tomcat-api-7.0.2.jar,Definition of interfaces shared by Catalina and Jasper,,7f14424f7b21ad0d8c43fdb0a2e349b8,fca5c24f3cc184dfd55a0855ecb54c8a988b00e5,org.apache.tomcat:tomcat-api:7.0.2,"cpe:/a:apache_software_foundation:tomcat:7.0.2, cpe:/a:apache_tomcat:apache_tomcat:7.0.2, cpe:/a:apache:tomcat:7.0.2",CVE-2018-1305,,"Security constraints defined by annotations of Servlets in Apache Tomcat 9.0.0.M1 to 9.0.4, 8.5.0 to 8.5.27, 8.0.0.RC1 to 8.0.49 and 7.0.0 to 7.0.84 were only applied once a Servlet had been loaded. Because security constraints defined in this way apply to the URL pattern and any URLs below that point, it was possible - depending on the order Servlets were loaded - for some security constraints not to be applied. This could have exposed resources to users who were not authorised to access them.",NVD,"Medium",4.0,org.apache.tomcat:tomcat-api:7.0.2,"LOW, LOW, HIGHEST",16
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",ognl-3.0.3.jar,C:\Users\zheng\.m2\repository\ognl\ognl\3.0.3\ognl-3.0.3.jar,OGNL - Object Graph Navigation Library,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",46252d1c63d2e6f19926115a60194d65,173e4935363f361e8b94652a8beaf6283c35e7c6,ognl:ognl:3.0.3,cpe:/a:ognl_project:ognl:3.0.3,CVE-2016-3093,,"Apache Struts 2.0.0 through 2.3.24.1 does not properly cache method references when used with OGNL before 3.0.12, which allows remote attackers to cause a denial of service (block access to a web site) via unspecified vectors.",NVD,"Medium",5.0,ognl:ognl:3.0.3,LOW,19
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",commons-fileupload-1.2.2.jar,C:\Users\zheng\.m2\repository\commons-fileupload\commons-fileupload\1.2.2\commons-fileupload-1.2.2.jar,The FileUpload component provides a simple yet flexible means of adding support for multipart     file upload functionality to servlets and web applications.,http://www.apache.org/licenses/LICENSE-2.0.txt,a0ad9550a7062ddb6528d8725c8230dd,1e48256a2341047e7d729217adeec8217f6e3a1a,commons-fileupload:commons-fileupload:1.2.2,cpe:/a:apache:commons_fileupload:1.2.2,CVE-2013-0248,,"The default configuration of javax.servlet.context.tempdir in Apache Commons FileUpload 1.0 through 1.2.2 uses the /tmp directory for uploaded files, which allows local users to overwrite arbitrary files via an unspecified symlink attack.",NVD,"Low",3.3,commons-fileupload:commons-fileupload:1.2.2,HIGHEST,31
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",commons-fileupload-1.2.2.jar,C:\Users\zheng\.m2\repository\commons-fileupload\commons-fileupload\1.2.2\commons-fileupload-1.2.2.jar,The FileUpload component provides a simple yet flexible means of adding support for multipart     file upload functionality to servlets and web applications.,http://www.apache.org/licenses/LICENSE-2.0.txt,a0ad9550a7062ddb6528d8725c8230dd,1e48256a2341047e7d729217adeec8217f6e3a1a,commons-fileupload:commons-fileupload:1.2.2,cpe:/a:apache:commons_fileupload:1.2.2,CVE-2014-0050,,"MultipartStream.java in Apache Commons FileUpload before 1.3.1, as used in Apache Tomcat, JBoss Web, and other products, allows remote attackers to cause a denial of service (infinite loop and CPU consumption) via a crafted Content-Type header that bypasses a loop's intended exit conditions.",NVD,"High",7.5,commons-fileupload:commons-fileupload:1.2.2,HIGHEST,31
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",commons-fileupload-1.2.2.jar,C:\Users\zheng\.m2\repository\commons-fileupload\commons-fileupload\1.2.2\commons-fileupload-1.2.2.jar,The FileUpload component provides a simple yet flexible means of adding support for multipart     file upload functionality to servlets and web applications.,http://www.apache.org/licenses/LICENSE-2.0.txt,a0ad9550a7062ddb6528d8725c8230dd,1e48256a2341047e7d729217adeec8217f6e3a1a,commons-fileupload:commons-fileupload:1.2.2,cpe:/a:apache:commons_fileupload:1.2.2,CVE-2016-1000031,,Apache Commons FileUpload before 1.3.3 DiskFileItem File Manipulation Remote Code Execution,NVD,"High",7.5,commons-fileupload:commons-fileupload:1.2.2,HIGHEST,31
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",commons-fileupload-1.2.2.jar,C:\Users\zheng\.m2\repository\commons-fileupload\commons-fileupload\1.2.2\commons-fileupload-1.2.2.jar,The FileUpload component provides a simple yet flexible means of adding support for multipart     file upload functionality to servlets and web applications.,http://www.apache.org/licenses/LICENSE-2.0.txt,a0ad9550a7062ddb6528d8725c8230dd,1e48256a2341047e7d729217adeec8217f6e3a1a,commons-fileupload:commons-fileupload:1.2.2,cpe:/a:apache:commons_fileupload:1.2.2,CVE-2016-3092,,"The MultipartStream class in Apache Commons Fileupload before 1.3.2, as used in Apache Tomcat 7.x before 7.0.70, 8.x before 8.0.36, 8.5.x before 8.5.3, and 9.x before 9.0.0.M7 and other products, allows remote attackers to cause a denial of service (CPU consumption) via a long boundary string.",NVD,"High",7.8,commons-fileupload:commons-fileupload:1.2.2,HIGHEST,31
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",struts2-core-2.3.1.1.jar,C:\Users\zheng\.m2\repository\org\apache\struts\struts2-core\2.3.1.1\struts2-core-2.3.1.1.jar,Apache Struts 2,http://www.apache.org/licenses/LICENSE-2.0.txt,52cde863b8a005947ced6d7c76df85db,840cf67ca67a8697c77e54c4ee4c817c8bda8ddc,org.apache.struts:struts2-core:2.3.1.1,cpe:/a:apache:struts:2.3.1.1,CVE-2012-4386,,"The token check mechanism in Apache Struts 2.0.0 through 2.3.4 does not properly validate the token name configuration parameter, which allows remote attackers to perform cross-site request forgery (CSRF) attacks by setting the token name configuration parameter to a session attribute.",NVD,"Medium",6.8,org.apache.struts:struts2-core:2.3.1.1,HIGHEST,28
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",struts2-core-2.3.1.1.jar,C:\Users\zheng\.m2\repository\org\apache\struts\struts2-core\2.3.1.1\struts2-core-2.3.1.1.jar,Apache Struts 2,http://www.apache.org/licenses/LICENSE-2.0.txt,52cde863b8a005947ced6d7c76df85db,840cf67ca67a8697c77e54c4ee4c817c8bda8ddc,org.apache.struts:struts2-core:2.3.1.1,cpe:/a:apache:struts:2.3.1.1,CVE-2012-4387,,"Apache Struts 2.0.0 through 2.3.4 allows remote attackers to cause a denial of service (CPU consumption) via a long parameter name, which is processed as an OGNL expression.",NVD,"Medium",5.0,org.apache.struts:struts2-core:2.3.1.1,HIGHEST,28
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",struts2-core-2.3.1.1.jar,C:\Users\zheng\.m2\repository\org\apache\struts\struts2-core\2.3.1.1\struts2-core-2.3.1.1.jar,Apache Struts 2,http://www.apache.org/licenses/LICENSE-2.0.txt,52cde863b8a005947ced6d7c76df85db,840cf67ca67a8697c77e54c4ee4c817c8bda8ddc,org.apache.struts:struts2-core:2.3.1.1,cpe:/a:apache:struts:2.3.1.1,CVE-2013-1965,,"Apache Struts Showcase App 2.0.0 through 2.3.13, as used in Struts 2 before 2.3.14.1, allows remote attackers to execute arbitrary OGNL code via a crafted parameter name that is not properly handled when invoking a redirect.",NVD,"High",9.3,org.apache.struts:struts2-core:2.3.1.1,HIGHEST,28
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",struts2-core-2.3.1.1.jar,C:\Users\zheng\.m2\repository\org\apache\struts\struts2-core\2.3.1.1\struts2-core-2.3.1.1.jar,Apache Struts 2,http://www.apache.org/licenses/LICENSE-2.0.txt,52cde863b8a005947ced6d7c76df85db,840cf67ca67a8697c77e54c4ee4c817c8bda8ddc,org.apache.struts:struts2-core:2.3.1.1,cpe:/a:apache:struts:2.3.1.1,CVE-2013-1966,,Apache Struts 2 before 2.3.14.1 allows remote attackers to execute arbitrary OGNL code via a crafted request that is not properly handled when using the includeParams attribute in the (1) URL or (2) A tag.,NVD,"High",9.3,org.apache.struts:struts2-core:2.3.1.1,HIGHEST,28
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",struts2-core-2.3.1.1.jar,C:\Users\zheng\.m2\repository\org\apache\struts\struts2-core\2.3.1.1\struts2-core-2.3.1.1.jar,Apache Struts 2,http://www.apache.org/licenses/LICENSE-2.0.txt,52cde863b8a005947ced6d7c76df85db,840cf67ca67a8697c77e54c4ee4c817c8bda8ddc,org.apache.struts:struts2-core:2.3.1.1,cpe:/a:apache:struts:2.3.1.1,CVE-2013-2115,,Apache Struts 2 before 2.3.14.2 allows remote attackers to execute arbitrary OGNL code via a crafted request that is not properly handled when using the includeParams attribute in the (1) URL or (2) A tag. NOTE: this issue is due to an incomplete fix for CVE-2013-1966.,NVD,"High",9.3,org.apache.struts:struts2-core:2.3.1.1,HIGHEST,28
